NumFloors,YearBuilt,,Year,Median
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1915,,,
2,1916,,,
2,1916,,,
2,1916,,,
2,1916,,,
2,1917,,,
2,1917,,,
2,1918,,,
2,1918,,,
2,1918,,,
2,1919,,,
2,1919,,,
2,1919,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1920,,,
2,1921,,,
2,1921,,,
2,1921,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1922,,,
2,1923,,,
2,1923,,,
2,1923,,,
2,1923,,,
2,1923,,,
2,1923,,,
2,1924,,,
2,1924,,,
2,1924,,,
2,1924,,,
2,1924,,,
2,1924,,,
2,1924,,,
2,1924,,,
2,1924,,,
2,1924,,,
2,1924,,,
2,1924,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1925,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1926,,,
2,1927,,,
2,1927,,,
2,1927,,,
2,1927,,,
2,1927,,,
2,1927,,,
2,1927,,,
2,1927,,,
2,1927,,,
2,1927,,,
2,1927,,,
2,1927,,,
2,1928,,,
2,1928,,,
2,1928,,,
2,1928,,,
2,1928,,,
2,1928,,,
2,1928,,,
2,1929,,,
2,1929,,,
2,1929,,,
2,1929,,,
2,1929,,,
2,1929,,,
2,1929,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1930,,,
2,1931,,,
2,1931,,,
2,1931,,,
2,1931,,,
2,1931,,,
2,1931,,,
2,1931,,,
2,1931,,,
2,1932,,,
2,1932,,,
2,1932,,,
2,1932,,,
2,1933,,,
2,1934,,,
2,1934,,,
2,1935,,,
2,1935,,,
2,1935,,,
2,1935,,,
2,1935,,,
2,1935,,,
2,1936,,,
2,1936,,,
2,1936,,,
2,1936,,,
2,1936,,,
2,1936,,,
2,1936,,,
2,1936,,,
2,1937,,,
2,1937,,,
2,1937,,,
2,1937,,,
2,1938,,,
2,1938,,,
2,1938,,,
2,1938,,,
2,1938,,,
2,1938,,,
2,1938,,,
2,1938,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1940,,,
2,1941,,,
2,1941,,,
2,1941,,,
2,1941,,,
2,1942,,,
2,1945,,,
2,1945,,,
2,1945,,,
2,1946,,,
2,1946,,,
2,1946,,,
2,1946,,,
2,1946,,,
2,1946,,,
2,1946,,,
2,1946,,,
2,1946,,,
2,1946,,,
2,1946,,,
2,1946,,,
2,1947,,,
2,1947,,,
2,1947,,,
2,1947,,,
2,1947,,,
2,1948,,,
2,1948,,,
2,1949,,,
2,1949,,,
2,1949,,,
2,1949,,,
2,1949,,,
2,1949,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1950,,,
2,1951,,,
2,1951,,,
2,1951,,,
2,1951,,,
2,1951,,,
2,1951,,,
2,1951,,,
2,1951,,,
2,1951,,,
2,1952,,,
2,1952,,,
2,1952,,,
2,1952,,,
2,1952,,,
2,1952,,,
2,1952,,,
2,1952,,,
2,1953,,,
2,1953,,,
2,1953,,,
2,1953,,,
2,1953,,,
2,1953,,,
2,1953,,,
2,1954,,,
2,1954,,,
2,1954,,,
2,1954,,,
2,1955,,,
2,1955,,,
2,1955,,,
2,1955,,,
2,1955,,,
2,1955,,,
2,1956,,,
2,1956,,,
2,1956,,,
2,1956,,,
2,1956,,,
2,1956,,,
2,1956,,,
2,1956,,,
2,1957,,,
2,1957,,,
2,1957,,,
2,1957,,,
2,1957,,,
2,1958,,,
2,1958,,,
2,1958,,,
2,1958,,,
2,1958,,,
2,1958,,,
2,1958,,,
2,1958,,,
2,1958,,,
2,1959,,,
2,1959,,,
2,1959,,,
2,1959,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1960,,,
2,1961,,,
2,1961,,,
2,1961,,,
2,1961,,,
2,1961,,,
2,1962,,,
2,1962,,,
2,1962,,,
2,1962,,,
2,1962,,,
2,1963,,,
2,1963,,,
2,1963,,,
2,1963,,,
2,1963,,,
2,1963,,,
2,1963,,,
2,1963,,,
2,1963,,,
2,1964,,,
2,1964,,,
2,1964,,,
2,1965,,,
2,1965,,,
2,1965,,,
2,1965,,,
2,1965,,,
2,1966,,,
2,1966,,,
2,1966,,,
2,1966,,,
2,1967,,,
2,1967,,,
2,1967,,,
2,1968,,,
2,1968,,,
2,1968,,,
2,1968,,,
2,1968,,,
2,1968,,,
2,1968,,,
2,1969,,,
2,1969,,,
2,1969,,,
2,1969,,,
2,1970,,,
2,1970,,,
2,1970,,,
2,1970,,,
2,1970,,,
2,1970,,,
2,1970,,,
2,1970,,,
2,1971,,,
2,1971,,,
2,1972,,,
2,1972,,,
2,1972,,,
2,1972,,,
2,1972,,,
2,1973,,,
2,1973,,,
2,1973,,,
2,1973,,,
2,1973,,,
2,1974,,,
2,1974,,,
2,1974,,,
2,1974,,,
2,1974,,,
2,1974,,,
2,1974,,,
2,1974,,,
2,1974,,,
2,1976,,,
2,1976,,,
2,1977,,,
2,1977,,,
2,1977,,,
2,1978,,,
2,1978,,,
2,1979,,,
2,1979,,,
2,1980,,,
2,1980,,,
2,1980,,,
2,1982,,,
2,1983,,,
2,1984,,,
2,1985,,,
2,1985,,,
2,1985,,,
2,1985,,,
2,1985,,,
2,1986,,,
2,1986,,,
2,1986,,,
2,1986,,,
2,1986,,,
2,1987,,,
2,1987,,,
2,1987,,,
2,1987,,,
2,1987,,,
2,1987,,,
2,1988,,,
2,1988,,,
2,1989,,,
2,1989,,,
2,1989,,,
2,1989,,,
2,1990,,,
2,1990,,,
2,1990,,,
2,1990,,,
2,1990,,,
2,1991,,,
2,1992,,,
2,1992,,,
2,1992,,,
2,1992,,,
2,1993,,,
2,1993,,,
2,1994,,,
2,1994,,,
2,1994,,,
2,1995,,,
2,1996,,,
2,1996,,,
2,1996,,,
2,1996,,,
2,1997,,,
2,1998,,,
2,1998,,,
2,1998,,,
2,1998,,,
2,2000,,,
2,2000,,,
2,2000,,,
2,2000,,,
2,2001,,,
2,2001,,,
2,2001,,,
2,2001,,,
2,2001,,,
2,2001,,,
2,2002,,,
2,2002,,,
2,2003,,,
2,2003,,,
2,2003,,,
2,2003,,,
2,2004,,,
2,2004,,,
2,2004,,,
2,2004,,,
2,2005,,,
2,2005,,,
2,2006,,,
2,2006,,,
2,2006,,,
2,2007,,,
2,2008,,,
2,2008,,,
2,2008,,,
2,2009,,,
2,2012,,,
2,2012,,,
2,2013,,,
2,2013,,,
2,2014,,,
2,2014,,,
2,2016,,,
2,2016,,,
2,2016,,,
2.25,1915,,,
2.5,1765,,,
2.5,1785,,,
2.5,1799,,,
2.5,1807,,,
2.5,1816,,,
2.5,1821,,,
2.5,1825,,,
2.5,1826,,,
2.5,1890,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1899,,,
2.5,1900,,,
2.5,1900,,,
2.5,1900,,,
2.5,1900,,,
2.5,1900,,,
2.5,1900,,,
2.5,1900,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1901,,,
2.5,1905,,,
2.5,1905,,,
2.5,1905,,,
2.5,1905,,,
2.5,1909,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1910,,,
2.5,1915,,,
2.5,1915,,,
2.5,1915,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1920,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1925,,,
2.5,1930,,,
2.5,1930,,,
2.5,1934,,,
2.5,1940,,,
2.5,1940,,,
2.5,1942,,,
2.5,1953,,,
2.5,1956,,,
2.5,1994,,,
2.5,1996,,,
2.5,1999,,,
2.5,1999,,,
2.5,2004,,,
2.75,1899,,,
2.75,1899,,,
2.75,1899,,,
2.75,1899,,,
2.75,1899,,,
2.75,1899,,,
2.75,1899,,,
2.75,1899,,,
2.75,1899,,,
2.75,1900,,,
2.75,1900,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1901,,,
2.75,1902,,,
2.75,1910,,,
2.75,1910,,,
2.75,1910,,,
2.75,1915,,,
2.75,1918,,,
2.75,1920,,,
2.75,1920,,,
2.75,1920,,,
2.75,1920,,,
2.75,1920,,,
2.75,1920,,,
2.75,1925,,,
2.75,1925,,,
2.75,1940,,,
2.75,1950,,,
3,1800,,,
3,1800,,,
3,1800,,,
3,1800,,,
3,1800,,,
3,1800,,,
3,1823,,,
3,1825,,,
3,1826,,,
3,1827,,,
3,1836,,,
3,1839,,,
3,1839,,,
3,1840,,,
3,1841,,,
3,1841,,,
3,1841,,,
3,1841,,,
3,1842,,,
3,1843,,,
3,1843,,,
3,1844,,,
3,1845,,,
3,1845,,,
3,1847,,,
3,1848,,,
3,1848,,,
3,1848,,,
3,1849,,,
3,1849,,,
3,1850,,,
3,1850,,,
3,1855,,,
3,1857,,,
3,1859,,,
3,1860,,,
3,1860,,,
3,1860,,,
3,1866,,,
3,1868,,,
3,1870,,,
3,1870,,,
3,1871,,,
3,1875,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1880,,,
3,1882,,,
3,1882,,,
3,1882,,,
3,1884,,,
3,1885,,,
3,1885,,,
3,1885,,,
3,1885,,,
3,1886,,,
3,1887,,,
3,1887,,,
3,1888,,,
3,1888,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1890,,,
3,1891,,,
3,1891,,,
3,1891,,,
3,1892,,,
3,1893,,,
3,1893,,,
3,1894,,,
3,1895,,,
3,1896,,,
3,1896,,,
3,1896,,,
3,1896,,,
3,1896,,,
3,1896,,,
3,1896,,,
3,1896,,,
3,1897,,,
3,1897,,,
3,1898,,,
3,1898,,,
3,1898,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
3,1899,,,
